college-stub	department-stub	faculty-stub	faculty-name	faculty-rank	department-name	faculty-url	faculty-degree	faculty-school	faculty-degree-year	faculty-discipline
	db5bc19a1e05eb044bd268de9dc0e71b		Peterson, Bryan G.	Research Associate Professor	Physics and Astronomy		PhD	Brigham Young University	1983	
	db5bc19a1e05eb044bd268de9dc0e71b		Rees, Lawrence B.	Professor	Physics and Astronomy		PhD	University of Maryland	1983	
	db5bc19a1e05eb044bd268de9dc0e71b		Sommerfeldt, Scott D.	Professor	Physics and Astronomy		PhD	Pennsylvania State University	1989	
	db5bc19a1e05eb044bd268de9dc0e71b		Spencer, Ross L.	Professor	Physics and Astronomy		PhD	University of Wisconsin	1979	
	db5bc19a1e05eb044bd268de9dc0e71b		Stephens, Denise	Assistant Professor	Physics and Astronomy		PhD	New Mexico State University	2001	
	db5bc19a1e05eb044bd268de9dc0e71b		Turley, R. Steven	Professor	Physics and Astronomy		PhD	Massachusetts Institute of Technology	1984	
	db5bc19a1e05eb044bd268de9dc0e71b		Vanfleet, Richard R.	Professor	Physics and Astronomy		PhD	University of Illinois	1997	
	db5bc19a1e05eb044bd268de9dc0e71b		Van Huele, Jean-Francois	Associate Professor	Physics and Astronomy		PhD	Brussels Free University, Belgium	1987	
	db5bc19a1e05eb044bd268de9dc0e71b		Ware, Michael J.	Associate Professor	Physics and Astronomy		PhD	Brigham Young University	2001	
	70135d270cfa15604ec67151ef1a1018		Alder, Jonathan K.	Assistant Professor	Physiology and Developmental Biology		PhD	Johns Hopkins University	2007	
	70135d270cfa15604ec67151ef1a1018		Arroyo, Juan A.	Assistant Professor	Physiology and Developmental Biology		PhD	Southern Illinois University School of Medicine	2003	
	70135d270cfa15604ec67151ef1a1018		Barrow, Jeffery R.	Associate Professor	Physiology and Developmental Biology		PhD	University of Utah	1999	
	70135d270cfa15604ec67151ef1a1018		Bikman, Benjamin T.	Assistant Professor	Physiology and Developmental Biology		PhD	East Carolina University	2008	
	70135d270cfa15604ec67151ef1a1018		Brown, Michael D.	Associate Teaching Professor	Physiology and Developmental Biology		PhD	Colorado State University	1999	
	70135d270cfa15604ec67151ef1a1018		Busath, David D.	Professor	Physiology and Developmental Biology		MD	University of Utah	1978	
	70135d270cfa15604ec67151ef1a1018		Charles, Steven K.	Assistant Professor	Physiology and Developmental Biology		PhD	Harvard-MIT Division of Health Sciences and Technology	2008	
	70135d270cfa15604ec67151ef1a1018		Edwards, Jeffrey G.	Associate Professor	Physiology and Developmental Biology		PhD	University of Utah	2003	
	70135d270cfa15604ec67151ef1a1018		Hansen, Marc D.	Associate Professor	Physiology and Developmental Biology		PhD	Stanford University	2002	
	70135d270cfa15604ec67151ef1a1018		Hedges, Dawson W.	Professor	Physiology and Developmental Biology		MD	University of Utah	1988	
	70135d270cfa15604ec67151ef1a1018		Hopkins, Ramona O.	Professor	Physiology and Developmental Biology		PhD	University of Utah	1996	
	70135d270cfa15604ec67151ef1a1018		Judd, Allan M.	Professor	Physiology and Developmental Biology		PhD	West Virginia University	1981	
	70135d270cfa15604ec67151ef1a1018		Kirwan, Brock	Assistant Professor	Physiology and Developmental Biology		PhD	Johns Hopkins University	2006	
	70135d270cfa15604ec67151ef1a1018		Kooyman, David L.	Professor	Physiology and Developmental Biology		PhD	Ohio University	1993	
	70135d270cfa15604ec67151ef1a1018		Porter, James P.	Professor	Physiology and Developmental Biology		PhD	University of California, San Francisco	1982	
	70135d270cfa15604ec67151ef1a1018		Reynolds, Paul R.	Associate Professor	Physiology and Developmental Biology		PhD	University of Cincinnati, Cin. Children	2004	
	70135d270cfa15604ec67151ef1a1018		Silcox, Roy W.	Associate Professor	Physiology and Developmental Biology		PhD	North Carolina State University	1986	
	70135d270cfa15604ec67151ef1a1018		South, Mikle	Assistant Professor	Physiology and Developmental Biology		PhD	University of Utah	2005	
	70135d270cfa15604ec67151ef1a1018		Stark, Michael R.	Associate Professor	Physiology and Developmental Biology		PhD	University of California, Irvine	1998	
	70135d270cfa15604ec67151ef1a1018		Steffensen, Scott C.	Associate Professor	Physiology and Developmental Biology		PhD	University of Utah	1986	
	70135d270cfa15604ec67151ef1a1018		Sudweeks, Sterling N.	Associate Professor	Physiology and Developmental Biology		PhD	University of Utah	1997	
	70135d270cfa15604ec67151ef1a1018		Suli, Arminda	Assistant Professor	Physiology and Developmental Biology		PhD	University of Utah	1999	
	70135d270cfa15604ec67151ef1a1018		Thomson, David M.	Assistant Professor	Physiology and Developmental Biology		PhD	East Carolina University	2005	
	70135d270cfa15604ec67151ef1a1018		Wisco, Jonathan J.	Associate Professor	Physiology and Developmental Biology		PhD	Boston University School of Medicine	2003	
	70135d270cfa15604ec67151ef1a1018		Woodbury, Dixon J.	Professor	Physiology and Developmental Biology		PhD	University of California, Irvine	1986	
	39dd71011d47663800c4b5e7514268da		Aanderud, Zachary T.	Associate Professor	Plant and Wildlife Sciences		PhD	University of California, Davis	2006	
	39dd71011d47663800c4b5e7514268da		Allen, Phil S.	Professor	Plant and Wildlife Sciences		PhD	University of Minnesota	1990	
	39dd71011d47663800c4b5e7514268da		Allphin-Rapier, Loreen	Associate Professor	Plant and Wildlife Sciences		PhD	University of Utah	1996	
	39dd71011d47663800c4b5e7514268da		Anderson, Val Jo	Professor	Plant and Wildlife Sciences		PhD	Texas A&M University	1988	
	39dd71011d47663800c4b5e7514268da		Coleman, Craig E.	Associate Professor	Plant and Wildlife Sciences		PhD	Pennsylvania State University	1992	
	39dd71011d47663800c4b5e7514268da		Geary, Bradley D.	Associate Professor	Plant and Wildlife Sciences		PhD	Washington State University	1999	
	39dd71011d47663800c4b5e7514268da		Hansen, Neil C.	Associate Professor	Plant and Wildlife Sciences		PhD	University of Minnesota	1998	
	39dd71011d47663800c4b5e7514268da		Hopkins, Bryan G.	Professor	Plant and Wildlife Sciences		PhD	Kansas State University	1995	
	39dd71011d47663800c4b5e7514268da		Jellen, Eric N.	Associate Professor	Plant and Wildlife Sciences		PhD	University of Minnesota	1992	
	39dd71011d47663800c4b5e7514268da		Larsen, Randy	Assistant Professor	Plant and Wildlife Sciences		PhD	Utah State University	2008	
	39dd71011d47663800c4b5e7514268da		Maughan, P. Jeffrey	Professor	Plant and Wildlife Sciences		PhD	Virginia Polytechnic Institute & State University	1996	
	39dd71011d47663800c4b5e7514268da		McMillan, Brock R.	Professor	Plant and Wildlife Sciences		PhD	Kansas State University	1999	
	39dd71011d47663800c4b5e7514268da		Petersen, Steven L.	Associate Professor	Plant and Wildlife Sciences		PhD	Oregon State University	2004	
	39dd71011d47663800c4b5e7514268da		Robinson, Todd F.	Associate Professor	Plant and Wildlife Sciences		PhD	Cornell University	1998	
	39dd71011d47663800c4b5e7514268da		Roundy, Bruce A.	Professor	Plant and Wildlife Sciences		PhD	Utah State University	1984	
	39dd71011d47663800c4b5e7514268da		Smith, Thomas S.	Associate Professor	Plant and Wildlife Sciences		PhD	Brigham Young University	1992	
	39dd71011d47663800c4b5e7514268da		St. Clair, Samuel	Associate Professor	Plant and Wildlife Sciences		PhD	Pennsylvania State University	2004	
	39dd71011d47663800c4b5e7514268da		Stevens, Mikel R.	Professor	Plant and Wildlife Sciences		PhD	University of Arkansas	1993	
	39dd71011d47663800c4b5e7514268da		Stewart, J. Ryan	Associate Professor	Plant and Wildlife Sciences		PhD	Iowa State University	2005	
	39dd71011d47663800c4b5e7514268da		Terry, Richard E.	Professor	Plant and Wildlife Sciences		PhD	Purdue University	1976	
	39dd71011d47663800c4b5e7514268da		Udall, Joshua A.	Associate Professor	Plant and Wildlife Sciences		PhD	University of Wisconsin	2003	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Baldwin, Scott A.	Associate Professor	Psychology		PhD	University of Memphis	2006	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Bigler, Erin D.	Professor	Psychology		PhD	Brigham Young University	1974	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Birmingham, Wendy	Assistant Professor	Psychology		PhD	University of Utah	2011	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Braithwaite, Scott R.	Assistant Professor	Psychology		PhD	Florida State University	2010	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Brown, Bruce L.	Professor	Psychology		PhD	McGill University, Canada	1969	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Burlingame, Gary M.	Professor	Psychology		PhD	University of Utah	1983	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Carpenter, Bruce N.	Associate Professor	Psychology		PhD	University of Wisconsin, Madison	1980	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Flom, Ross	Associate Professor	Psychology		PhD	University of Minnesota	1999	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Gale, Shawn D.	Associate Professor	Psychology		PhD	Brigham Young University	1994	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Gantt, Edwin E.	Associate Professor	Psychology		PhD	Duquesne University	1998	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Hardy, Sam A.	Associate Professor	Psychology		PhD	University of Nebraska-Lincoln	2005	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Hedges, Dawson W.	Professor	Psychology		MD	University of Utah	1988	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Higley, J. Dee	Professor	Psychology		PhD	University of Wisconsin	1985	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Holt-Lunstad, Julianne	Associate Professor	Psychology		PhD	University of Utah	2001	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Hopkins, Ramona O.	Professor	Psychology		PhD	University of Utah	1996	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Jensen, Chad D.	Assistant Professor	Psychology		PhD	University of Kansas	2011	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Kirwan, C. Brock	Associate Professor	Psychology		PhD	Johns Hopkins University	2006	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Lambert, Michael J.	Professor	Psychology		PhD	University of Utah	1971	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Larson, Michael J.	Associate Professor	Psychology		PhD	University of Florida	2008	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Luke, Steven	Assistant Professor	Psychology		PhD	University of Illinois	2011	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Lundwall, Rebecca	Assistant Professor	Psychology		PhD	Rice University	2013	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Miller Jr., Harold L.	Professor	Psychology		PhD	Harvard University	1975	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Nielsen, Stevan Lars	Clinical Professor	Psychology		PhD	University of Washington	1984	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Ridge, Robert D.	Associate Professor	Psychology		PhD	University of Minnesota	1993	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Slife, Brent	Professor	Psychology		PhD	Purdue University	1981	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		South, Mikle	Associate Professor	Psychology		PhD	University of Utah	2005	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Steffen, Patrick R.	Professor	Psychology		PhD	University of Miami	1998	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Steffensen, Scott	Professor	Psychology		PhD	University of Utah	1987	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Warren, Jared	Associate Professor	Psychology		PhD	University of Kansas	2003	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Williams, Richard N.	Professor	Psychology		PhD	Purdue University	1981	
	01ce1a5cdfcdb1ab9b0ef8ce9c0fe78f		Yamawaki, Niwako	Associate Professor	Psychology		PhD	University of Utah	2002	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Agle, Bradley R.	Professor	Public Management, Romney Institute of		PhD	University of Washington	1993	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Facer, Rex L.	Associate Professor	Public Management, Romney Institute of		PhD	University of Georgia	2002	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Hart, David W.	Associate Professor	Public Management, Romney Institute of		PhD	State University of New York, Albany	1997	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Nelson, Ray D.	Associate Professor	Public Management, Romney Institute of		PhD	University of California, Berkeley	1975	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Owens, Bradley P.	Assistant Professor	Public Management, Romney Institute of		PhD	University of Washington	2009	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Silvia, Chris	Assistant Professor	Public Management, Romney Institute of		PhD	Indiana University	2010	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Thompson, Jeffry A.	Associate Professor	Public Management, Romney Institute of		PhD	University of Minnesota	1999	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Turley, Ty	Assistant Professor	Public Management, Romney Institute of		PhD	University of Chicago	2013	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Wadsworth, Lori L.	Associate Professor	Public Management, Romney Institute of		PhD	University of Utah	2003	
	23cee87d3d6b0063ce56d6c2f38ec7eb		Witesman, Eva H.	Assistant Professor	Public Management, Romney Institute of		PhD	Indiana University, Bloomington	2008	
	73543a8c83acbfa4bfd40e0603e935b4		Duerden, Mat	Assistant Professor	Recreation Management		PhD	Texas A&M	2009	
	73543a8c83acbfa4bfd40e0603e935b4		Freeman, Patti A.	Professor	Recreation Management		PhD	Indiana University	1993	
	73543a8c83acbfa4bfd40e0603e935b4		Hill, Brian J.	Professor	Recreation Management		PhD	Clemson University	1994	
	73543a8c83acbfa4bfd40e0603e935b4		Lundberg, Neil R.	Associate Professor	Recreation Management		PhD	Indiana University	2006	
	73543a8c83acbfa4bfd40e0603e935b4		Taniguchi, Stacy	Associate Professor	Recreation Management		PhD	Brigham Young University	2004	
	73543a8c83acbfa4bfd40e0603e935b4		Ward, Peter J.	Associate Professor	Recreation Management		PhD	University of Utah	2006	
	73543a8c83acbfa4bfd40e0603e935b4		Widmer, Mark A.	Professor	Recreation Management		PhD	University of Utah	1993	
	73543a8c83acbfa4bfd40e0603e935b4		Zabriskie, Ramon B.	Professor	Recreation Management		PhD	Indiana University	2000	
	e72392d915bc4fcb8b1ed080d9b80677		Alford, Kenneth L.	Associate Professor	Religious Education		PhD	George Mason University	2000	
	e72392d915bc4fcb8b1ed080d9b80677		Ball, Terry B.	Professor	Religious Education		PhD	Brigham Young University	1992	
	e72392d915bc4fcb8b1ed080d9b80677		Baugh, Alexander L.	Professor	Religious Education		PhD	Brigham Young University	1996	
	e72392d915bc4fcb8b1ed080d9b80677		Belnap, Daniel L.	Associate Professor	Religious Education		PhD	University of Chicago	2007	
	e72392d915bc4fcb8b1ed080d9b80677		Bennett, Richard E.	Professor	Religious Education		PhD	Wayne State University	1984	
	e72392d915bc4fcb8b1ed080d9b80677		Chadwick, Jeffrey R.	Associate Professor	Religious Education		PhD	University of Utah Middle East Center	1992	
	e72392d915bc4fcb8b1ed080d9b80677		Cope, Rachel	Assistant Professor	Religious Education		PhD	Syracuse University	2009	
	e72392d915bc4fcb8b1ed080d9b80677		Dirkmaat, Gerrit J.	Assistant Professor	Religious Education		PhD	University of Colorado	2010	
	e72392d915bc4fcb8b1ed080d9b80677		Dorius, Guy L.	Teaching Professor	Religious Education		PhD	Brigham Young University	1994	
	e72392d915bc4fcb8b1ed080d9b80677		Esplin, Scott C.	Associate Professor	Religious Education		PhD	Brigham Young University	2006	
	e72392d915bc4fcb8b1ed080d9b80677		Freeman, Robert C.	Professor	Religious Education		JD	Western State University	1989	
	e72392d915bc4fcb8b1ed080d9b80677		Gaskill, Alonzo L.	Associate Professor	Religious Education		PhD	Trinity Theology Seminary	2000	
	e72392d915bc4fcb8b1ed080d9b80677		Goodman, Michael A.	Associate Professor	Religious Education		PhD	Brigham Young University	2004	
	e72392d915bc4fcb8b1ed080d9b80677		Hauglid, Brian M.	Associate Professor	Religious Education		PhD	University of Utah	1998	
	e72392d915bc4fcb8b1ed080d9b80677		Hilton, John L.	Associate Professor	Religious Education		PhD	Brigham Young University	2010	
	e72392d915bc4fcb8b1ed080d9b80677		Holzapfel, Richard Neitzel	Associate Professor	Religious Education		PhD	University of California, Irvine	1993	
	e72392d915bc4fcb8b1ed080d9b80677		Huntington, Ray L.	Professor	Religious Education		PhD	Brigham Young University	1995	
	e72392d915bc4fcb8b1ed080d9b80677		Huntsman, Eric D.	Professor	Religious Education		PhD	University of Pennsylvania	1997	
	e72392d915bc4fcb8b1ed080d9b80677		Jackson, Kent P.	Professor	Religious Education		PhD	University of Michigan	1980	
	e72392d915bc4fcb8b1ed080d9b80677		Judd, Daniel K.	Professor	Religious Education		PhD	Brigham Young University	1987	
	e72392d915bc4fcb8b1ed080d9b80677		Judd, Frank F.	Associate Professor	Religious Education		PhD	University of North Carolina, Chapel Hill	2003	
	e72392d915bc4fcb8b1ed080d9b80677		Largey, Dennis L.	Professor	Religious Education		EdD	Brigham Young University	1981	
	e72392d915bc4fcb8b1ed080d9b80677		Ludlow, Jared W.	Associate Professor	Religious Education		PhD	University of California, Berkeley	2000	
	e72392d915bc4fcb8b1ed080d9b80677		Merrill, Byron	Teaching Professor	Religious Education		JD	University of California, Davis	1975	
	e72392d915bc4fcb8b1ed080d9b80677		Minert, Roger P.	Professor	Religious Education		PhD	Ohio State University	1991	
	e72392d915bc4fcb8b1ed080d9b80677		Muhlestein, Kerry M.	Professor	Religious Education		PhD	University of California	2003	
	e72392d915bc4fcb8b1ed080d9b80677		Olson, Camille Fronk	Professor	Religious Education		PhD	Brigham Young University	1996	
	e72392d915bc4fcb8b1ed080d9b80677		Ostler, Craig J.	Professor	Religious Education		PhD	Brigham Young University	1995	
	e72392d915bc4fcb8b1ed080d9b80677		Pike, Dana M.	Professor	Religious Education		PhD	University of Pennsylvania	1990	
	e72392d915bc4fcb8b1ed080d9b80677		Richardson, Matthew O.	Professor	Religious Education		EdD	Brigham Young University	1996	
	e72392d915bc4fcb8b1ed080d9b80677		Seely, David R.	Professor	Religious Education		PhD	University of Michigan	1990	
	e72392d915bc4fcb8b1ed080d9b80677		Skinner, Andrew C.	Professor	Religious Education		PhD	University of Denver	1986	
	e72392d915bc4fcb8b1ed080d9b80677		Sperry, Kip	Professor	Religious Education		MLS	Brigham Young University	1974	
	e72392d915bc4fcb8b1ed080d9b80677		Strathearn, Gaye	Associate Professor	Religious Education		PhD	Claremont Graduate University	2004	
	e72392d915bc4fcb8b1ed080d9b80677		Sweat, Anthony R.	Assistant Professor	Religious Education		PhD	Utah State University	2011	
	e72392d915bc4fcb8b1ed080d9b80677		Swift, Charles	Associate Professor	Religious Education		PhD	Brigham Young University	2003	
	e72392d915bc4fcb8b1ed080d9b80677		Top, Brent	Professor	Religious Education		PhD	Brigham Young University	1984	
	e72392d915bc4fcb8b1ed080d9b80677		Wayment, Thomas A.	Associate Professor	Religious Education		PhD	Claremont Graduate School	2000	
	e72392d915bc4fcb8b1ed080d9b80677		Whitchurch, David M.	Associate Professor	Religious Education		PhD	Brigham Young University	1991	
	e72392d915bc4fcb8b1ed080d9b80677		Wilson, Keith J.	Associate Professor	Religious Education		PhD	University of Utah	1995	
	e72392d915bc4fcb8b1ed080d9b80677		Woodger, Mary Jane	Professor	Religious Education		EdD	University of Utah	1997	
	e72392d915bc4fcb8b1ed080d9b80677		Woods, Fred E.	Professor	Religious Education		PhD	University of Utah	1991	
	72bf1f19118c8afdbcaeab55325da78a		Alford, Kenneth L.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	George Mason University	2000	
	72bf1f19118c8afdbcaeab55325da78a		Ball, Terry B.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1992	
	72bf1f19118c8afdbcaeab55325da78a		Baugh, Alexander L.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1996	
	72bf1f19118c8afdbcaeab55325da78a		Belnap, Daniel L.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Chicago	2007	
	72bf1f19118c8afdbcaeab55325da78a		Bennett, Richard E.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Wayne State University	1984	
	72bf1f19118c8afdbcaeab55325da78a		Chadwick, Jeffrey R.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Utah Middle East Center	1992	
	72bf1f19118c8afdbcaeab55325da78a		Cope, Rachel	Assistant Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Syracuse University	2009	
	72bf1f19118c8afdbcaeab55325da78a		Dirkmaat, Gerrit J.	Assistant Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Colorado	2010	
	72bf1f19118c8afdbcaeab55325da78a		Dorius, Guy L.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1994	
	72bf1f19118c8afdbcaeab55325da78a		Esplin, Scott C.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	2006	
	72bf1f19118c8afdbcaeab55325da78a		Freeman, Robert C.	Professor	Religious Studies - Military Chaplaincy (Program)		JD	Western State University	1989	
	72bf1f19118c8afdbcaeab55325da78a		Gaskill, Alonzo L.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Trinity Theology Seminary	2000	
	72bf1f19118c8afdbcaeab55325da78a		Goodman, Michael A.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	2004	
	72bf1f19118c8afdbcaeab55325da78a		Hauglid, Brian M.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Utah	1998	
	72bf1f19118c8afdbcaeab55325da78a		Hilton, John L.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	2010	
	72bf1f19118c8afdbcaeab55325da78a		Holzapfel, Richard Neitzel	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of California, Irvine	1993	
	72bf1f19118c8afdbcaeab55325da78a		Huntington, Ray L.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1995	
	72bf1f19118c8afdbcaeab55325da78a		Huntsman, Eric D.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Pennsylvania	1997	
	72bf1f19118c8afdbcaeab55325da78a		Jackson, Kent P.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Michigan	1980	
	72bf1f19118c8afdbcaeab55325da78a		Judd, Daniel K.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1987	
	72bf1f19118c8afdbcaeab55325da78a		Judd, Frank F.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of North Carolina, Chapel Hill	2003	
	72bf1f19118c8afdbcaeab55325da78a		Largey, Dennis L.	Professor	Religious Studies - Military Chaplaincy (Program)		EdD	Brigham Young University	1981	
	72bf1f19118c8afdbcaeab55325da78a		Ludlow, Jared W.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of California, Berkeley	2000	
	72bf1f19118c8afdbcaeab55325da78a		Merrill, Byron	Teaching Professor	Religious Studies - Military Chaplaincy (Program)		JD	University of California, Davis	1975	
	72bf1f19118c8afdbcaeab55325da78a		Minert, Roger P.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Ohio State University	1991	
	72bf1f19118c8afdbcaeab55325da78a		Muhlstein, Kerry M.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of California	2003	
	72bf1f19118c8afdbcaeab55325da78a		Olson, Camille Fronk	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1996	
	72bf1f19118c8afdbcaeab55325da78a		Ostler, Craig J.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1995	
	72bf1f19118c8afdbcaeab55325da78a		Pike, Dana M.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Pennsylvania	1990	
	72bf1f19118c8afdbcaeab55325da78a		Richardson, Matthew O.	Professor	Religious Studies - Military Chaplaincy (Program)		EdD	Brigham Young University	1996	
	72bf1f19118c8afdbcaeab55325da78a		Seely, David R.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Michigan	1990	
	72bf1f19118c8afdbcaeab55325da78a		Skinner, Andrew C.	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Denver	1986	
	72bf1f19118c8afdbcaeab55325da78a		Sperry, Kip	Professor	Religious Studies - Military Chaplaincy (Program)		MLS	Brigham Young University	1974	
	72bf1f19118c8afdbcaeab55325da78a		Strathearn, Gaye	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Claremont Graduate University	2004	
	72bf1f19118c8afdbcaeab55325da78a		Sweat, Anthony R.	Assistant Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Utah State University	2011	
	72bf1f19118c8afdbcaeab55325da78a		Swift, Charles	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	2003	
	72bf1f19118c8afdbcaeab55325da78a		Top, Brent	Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1984	
	72bf1f19118c8afdbcaeab55325da78a		Wayment, Thomas A.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Claremont Graduate School	2000	
	72bf1f19118c8afdbcaeab55325da78a		Whitchurch, David M.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	Brigham Young University	1991	
	72bf1f19118c8afdbcaeab55325da78a		Wilson, Keith J.	Associate Professor	Religious Studies - Military Chaplaincy (Program)		PhD	University of Utah	1995	
	bfdfacc53c584d86ad81507819946982		Limb, Gordon E.	Associate Professor	Social Work		PhD	University of California, Berkeley	2000	
	bfdfacc53c584d86ad81507819946982		Roby, Jini L.	Professor	Social Work		JD, MSW	Brigham Young University	1990	
	bfdfacc53c584d86ad81507819946982		Shafer, Kevin	Assistant Professor	Social Work		PhD	The Ohio State University	2009	
	ec36607eee3d64f3dbe93056f2d7e044		Call, Vaughn R. A.	Professor	Sociology		PhD	Washington State University	1977	
	ec36607eee3d64f3dbe93056f2d7e044		Child, Curtis	Assistant Professor	Sociology		PhD	Indiana University at Bloomington	2011	
	ec36607eee3d64f3dbe93056f2d7e044		Dahlin, Eric	Assistant Professor	Sociology		PhD	University of Minnesota	2010	
	ec36607eee3d64f3dbe93056f2d7e044		Dufur, Mikaela J.	Associate Professor	Sociology		PhD	Ohio State University	2000	
	ec36607eee3d64f3dbe93056f2d7e044		Erickson, Lance D.	Associate Professor	Sociology		PhD	University of North Carolina, Chapel Hill	2005	
	ec36607eee3d64f3dbe93056f2d7e044		Forste, Renata	Professor	Sociology		PhD	University of Chicago	1992	
	ec36607eee3d64f3dbe93056f2d7e044		Gibbs, Benjamin	Assistant Professor	Sociology		PhD	Ohio State University	2009	
	ec36607eee3d64f3dbe93056f2d7e044		Heaton, Tim B.	Professor	Sociology		PhD	University of Wisconsin, Madison	1979	
	ec36607eee3d64f3dbe93056f2d7e044		Hoffmann, John P.	Professor	Sociology		PhD	State University of New York, Albany	1991	
	ec36607eee3d64f3dbe93056f2d7e044		Jacobson, Cardell K.	Professor	Sociology		PhD	University of North Carolina, Chapel Hill	1971	
	ec36607eee3d64f3dbe93056f2d7e044		Knapp, Stan J.	Associate Professor	Sociology		PhD	Florida State University	1996	
	ec36607eee3d64f3dbe93056f2d7e044		Phillips, Kristie J. R.	Assistant Professor	Sociology		PhD	Vanderbilt University	2005	
	ec36607eee3d64f3dbe93056f2d7e044		Rees, Carter	Assistant Professor	Sociology		PhD	University of Albany, State University of New York	2011	
	ec36607eee3d64f3dbe93056f2d7e044		Rugh, Jacob S.	Assistant Professor	Sociology		PhD	Princeton University	2012	
