course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
03084	029	SFL	S	160		002		DAY	Intro to Family Processes	Willoughby, Brian	3	MW	12:00pm	1:15pm	B106 JFSB 		2 / 87	0	
03084	029	SFL	S	160		003		EVENING	Intro to Family Processes	Willoughby, Brian	3	MW	4:00pm	5:15pm	3108 JKB 		79 / 200	0	
03084	029	SFL	S	160		005		SALT LAKE	Intro to Family Processes	Julian, Jennifer	3	T	7:45pm	9:50pm	306 SLC 		21 / 32	0	
03084	029	SFL	S	160		006		ONLINE	Intro to Family Processes	Julian, Jennifer	3	TBA	TBA	TBA	TBA 	SFL 160: &
11948	000	SLAT	S	601		001		DAY	Lang Tchg Theory & Pract	Martinsen, Rob	3	TTh	5:25pm	6:45pm	B160 JFSB 	SLAT 601:  For 1st year SLaT students only.	9 / 15	0	
11949	000	SLAT	S	602		001		DAY	Linguistics for Language Tchrs	Strong-Krause, Diane	3	TTh	4:00pm	5:20pm	3082 JFSB 	SLAT 602:  For 1st year SLaT students only.	4 / 10	0	
11951	000	SLAT	S	604		001		DAY	Assessing Language Skills	Cox, Troy	3	TTh	5:00pm	6:20pm	B161 JFSB 	SLAT 604:  For 2nd year SLaT students only.	0 / 5	0	
11954	000	SLAT	S	612		001		DAY	Tchg Rdg & Wrtg Skills	Bell, Teresa	3	TTh	3:00pm	4:15pm	3116 JFSB 	SLAT 612: For 2nd year SLaT students only.	8 / 10	0	
11955	000	SLAT	S	613		001		DAY	Tchg & Lrng About Culture	Warnick, Paul	3	MWF	3:00pm	3:50pm	2004 JKB 	SLAT 613: For 2nd year SLaT students only.	9 / 10	0	
11957	000	SLAT	S	680	R	001		DAY	Directed Studies	Smith, Laura Catharine	3	TBA	TBA	TBA	TBA 		0 / 1	0	
11957	000	SLAT	S	680	R	002		DAY	Directed Studies	Erickson, Robert	3	TBA	TBA	TBA	TBA 		0 / 1	0	
11957	000	SLAT	S	680	R	003		DAY	Directed Studies	Damron, Julie	3	TBA	TBA	TBA	TBA 		0 / 1	0	
11957	000	SLAT	S	680	R	004		DAY	Directed Studies	Christensen, Matthew	3	TBA	TBA	TBA	TBA 		0 / 1	0	
11957	000	SLAT	S	680	R	005		DAY	Directed Studies	Christensen, Matthew	3	TBA	TBA	TBA	TBA 		0 / 1	0	
11957	000	SLAT	S	680	R	006		DAY	Directed Studies	Bown, Jennifer	3	TBA	TBA	TBA	TBA 		0 / 1	0	
11958	000	SLAT	S	698	R	001		DAY	Master's Action Rsrch Project	Lundberg, Grant	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
11959	000	SLAT	S	699	R	001		DAY	Master's Thesis	Lundberg, Grant	6V	TBA	TBA	TBA	TBA 		4 / 8	0	
05144	006	SOC	S	111		001		DAY	Introductory Sociology	Flake, Dallan	3	MWF	09:00am	09:50am	B190 JFSB 	SOC 111: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduSOC 111:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	10 / 178	0	
05144	006	SOC	S	111		002		DAY	Introductory Sociology	Rugh, Jacob	3	TTh	12:05pm	1:20pm	B190 JFSB 	SOC 111: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduSOC 111:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	44 / 178	0	
05144	006	SOC	S	111		003		DAY	Introductory Sociology	Child, Curtis	3	TTh	09:30am	10:45am	B190 JFSB 	SOC 111: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduSOC 111:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	6 / 178	0	
05144	006	SOC	S	111		005		SALT LAKE	Introductory Sociology	Partridge, Thomas	3	W	5:15pm	7:40pm	423 SLC 	SOC 111: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduSOC 111:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	23 / 30	0	
05144	006	SOC	S	111		006		ONLINE	Introductory Sociology	Lapray, Alice	3	TBA	TBA	TBA	TBA 	SOC 111: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduSOC 111:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.SOC 111: &
05172	013	SOC W	S	200		001		DAY	Intro to Social Work	Lambert, Kristin	3	TTh	12:05pm	1:20pm	B114 MARB 	SOC W 200: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	2 / 50	0	
05172	013	SOC W	S	200		002		EVENING	Intro to Social Work	Lambert, Kristin	3	MW	4:00pm	5:15pm	B132 JFSB 	SOC W 200: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	20 / 45	0	
05176	010	SOC W	S	331		001		EVENING	Social Welfare Policy	Shafer, Kevin	3	W	4:00pm	6:30pm	235 SWKT 		3 / 16	0	
05151	006	SOC W	S	570		001		EVENING	Crisis Intervention	Marett, Kevin	3	M	4:00pm	6:30pm	250 ROTC 		7 / 25	0	
07305	003	SOC W	S	595	R	001		DAY	Directed Readings	Marett, Kevin	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
07305	003	SOC W	S	595	R	002		DAY	Directed Readings	Wood, David	3V	Th	11:00am	11:50am	B132 JFSB 		0 / 1	0	
07305	003	SOC W	S	595	R	003		DAY	Directed Readings	Sheffield, Wendy	3V	TBA	TBA	TBA	TBA 		1 / 1	0	
11651	000	SOC W	S	603		001		DAY	Research Methods in Soc Work	Limb, Gordon	3	MWF	12:00pm08:00am	12:50pm08:50am	109 SWKT 103 SWKT 		5 / 26	0	
12490	000	SOC W	S	605		001		DAY	Research Methods in SW Adv	Shafer, Kevin	3	MWF	11:00am08:00am	11:50am08:50am	112 SWKT 112 SWKT 		0 / 20	0	
10592	001	SOC W	S	611		001		DAY	Clinical Practicum	Marett, Kevin	3	M	1:00pm	3:30pm	2198 JFSB 		0 / 5	0	
10592	001	SOC W	S	611		002		DAY	Clinical Practicum	Lee, Cindy	3	W	4:00pm	6:30pm	B140 JFSB 		0 / 5	0	
10592	001	SOC W	S	611		003		DAY	Clinical Practicum	Harper, Stuart	3	W	4:00pm	6:30pm	2198 JFSB 		0 / 5	0	
10592	001	SOC W	S	611		004		DAY	Clinical Practicum	Matheson, Marty	3	W	4:00pm	6:30pm	241 ROTC 		0 / 5	0	
12229	001	SOC W	S	614	R	001		DAY	Integrative Field Seminar 1	Sheffield, Wendy	2V	TBA	TBA	TBA	TBA 		1 / 1	0	
12230	001	SOC W	S	615	R	001		DAY	Integrative Field Seminar 2	Van Wagenen, Marilee	1	Th	08:00am	08:50am	2198 JFSB 		0 / 6	0	
12230	001	SOC W	S	615	R	002		DAY	Integrative Field Seminar 2	Van Wagenen, Marilee	1	Th	09:00am	09:50am	2198 JFSB 		1 / 6	0	
12230	001	SOC W	S	615	R	003		DAY	Integrative Field Seminar 2	Van Wagenen, Marilee	1	Th	10:00am	10:50am	2198 JFSB 		0 / 6	0	
12230	001	SOC W	S	615	R	004		DAY	Integrative Field Seminar 2	Sheffield, Wendy	1	Th	3:00pm	3:50pm	2171 JFSB 		0 / 4	0	
12230	001	SOC W	S	615	R	005		DAY	Integrative Field Seminar 2	Sheffield, Wendy	1	Th	09:00am	09:50am	2171 JFSB 		0 / 6	0	
12230	001	SOC W	S	615	R	006		DAY	Integrative Field Seminar 2	Sheffield, Wendy	1	Th	10:00am	10:50am	2171 JFSB 		0 / 6	0	
10919	001	SOC W	S	620		001		DAY	Human Behav Social Environment	Lambert, Kristin	3	M	08:00am	10:30am	150 HRCB 		0 / 21	0	
07481	003	SOC W	S	624		001		DAY	Marriage & Family Therapy	Marett, Kevin	3	T	12:15pm	2:45pm	B132 JFSB 		0 / 18	0	
07481	003	SOC W	S	624		002		DAY	Marriage & Family Therapy	Marett, Kevin	3	Th	12:15pm	2:45pm	B132 JFSB 		0 / 18	0	
07464	001	SOC W	S	630		001		DAY	Social Welfare Policy	Shafer, Kevin	3	M	1:00pm	3:30pm	B132 JFSB 	SOC W 630 section 001:  For MSW students who do not have BSW degrees.MAJORS ONLY	7 / 35	0	
07476	001	SOC W	S	654	R	001		DAY	Field Internship 1	Sheffield, Wendy	4V	TBA	TBA	TBA	TBA 	SOC W 654R: An APPROVED&
05294	019	SPAN	S	101		001		DAY	Foundational Spanish 1	Smith, Stevenson	4	MTWThF	08:00am	08:50am	B105 MARB 	SPAN 101 is for students with no previous Spanish. Pass/Fail only.SPAN 101 sections 004 and 005 are accelerated and must be taken with SPAN 102 sections 003 and 004.	2 / 22	0	
05294	019	SPAN	S	101		002		DAY	Foundational Spanish 1	Sperry, Tanner	4	MTWThF	10:00am	10:50am	B105 MARB 	SPAN 101 is for students with no previous Spanish. Pass/Fail only.SPAN 101 sections 004 and 005 are accelerated and must be taken with SPAN 102 sections 003 and 004.	2 / 22	0	
05294	019	SPAN	S	101		003		DAY	Foundational Spanish 1	Bates, Dan	4	MTWThF	1:00pm	1:50pm	B124 MARB 	SPAN 101 is for students with no previous Spanish. Pass/Fail only.SPAN 101 sections 004 and 005 are accelerated and must be taken with SPAN 102 sections 003 and 004.	3 / 20	0	
05294	019	SPAN	1	101		004		DAY	Foundational Spanish 1	Thompson, Rachel	4	MTWThF	09:00am	09:50am	3012 JKB 	SPAN 101 is for students with no previous Spanish. Pass/Fail only.SPAN 101 sections 004 and 005 are accelerated and must be taken with SPAN 102 sections 003 and 004.ACCELERATED	8 / 22	0	
05294	019	SPAN	1	101		005		DAY	Foundational Spanish 1	Bates, Dan	4	MTWThF	2:00pm	2:50pm	B142 JFSB 	SPAN 101 is for students with no previous Spanish. Pass/Fail only.SPAN 101 sections 004 and 005 are accelerated and must be taken with SPAN 102 sections 003 and 004.ACCELERATED	11 / 22	0	
05294	019	SPAN	S	101		006		DAY	Foundational Spanish 1	Ingersoll, Jeremy	4	MTWThF	3:00pm	3:50pm	B030 JFSB 	SPAN 101 is for students with no previous Spanish. Pass/Fail only.SPAN 101 sections 004 and 005 are accelerated and must be taken with SPAN 102 sections 003 and 004.	0 / 22	0	
05294	019	SPAN	S	101		007		EVENING	Foundational Spanish 1	Linton, Tanner	4	MTWThF	4:00pm	4:50pm	W009 BNSN 	SPAN 101 is for students with no previous Spanish. Pass/Fail only.SPAN 101 sections 004 and 005 are accelerated and must be taken with SPAN 102 sections 003 and 004.	10 / 25	0	
05295	010	SPAN	S	102		001		DAY	Foundational Spanish 2	Jorgensen, Benjamin	4	TThMWF	10:00am10:00am	10:50am10:50am	154 HRCB 202 RB 	SPAN 102 is for students who have completed SPAN 101 at BYU. Pass/Fail only.SPAN 102 section 003 and 004 are accelerated and must be taken with SPAN 101 sections 004 and 005.	9 / 22	0	
05295	010	SPAN	S	102		002		DAY	Foundational Spanish 2	Stewart, Morgan	4	MTWThF	12:00pm	12:50pm	1106 JKB 	SPAN 102 is for students who have completed SPAN 101 at BYU. Pass/Fail only.SPAN 102 section 003 and 004 are accelerated and must be taken with SPAN 101 sections 004 and 005.	7 / 22	0	
05295	010	SPAN	2	102		003		DAY	Foundational Spanish 2	Thompson, Rachel	4	MTWThF	09:00am	09:50am	1110 JKB 	SPAN 102 is for students who have completed SPAN 101 at BYU. Pass/Fail only.SPAN 102 section 003 and 004 are accelerated and must be taken with SPAN 101 sections 004 and 005.ACCELERATED	7 / 22	0	
05295	010	SPAN	2	102		004		DAY	Foundational Spanish 2	Bates, Dan	4	MTWThF	2:00pm	2:50pm	B124 MARB 	SPAN 102 is for students who have completed SPAN 101 at BYU. Pass/Fail only.SPAN 102 section 003 and 004 are accelerated and must be taken with SPAN 101 sections 004 and 005.ACCELERATED	10 / 22	0	
05297	025	SPAN	S	105		001		DAY	University Spanish 1	Ruiz, Yvette	4	MTWThF	09:00am	09:50am	1119 JKB 	SPAN 105 is for students with two years of high school Spanish or the equivalent.	10 / 22	0	
05297	025	SPAN	S	105		002		DAY	University Spanish 1	Company, Mayte	4	MWFTTh	10:00am10:00am	10:50am10:50am	261 ROTC 3112 JKB 	SPAN 105 is for students with two years of high school Spanish or the equivalent.	2 / 22	0	
05297	025	SPAN	S	105		003		DAY	University Spanish 1	Anderson, Michelle	4	MTWThF	12:00pm	12:50pm	122 HRCB 	SPAN 105 is for students with two years of high school Spanish or the equivalent.	5 / 22	0	
05297	025	SPAN	S	105		004		DAY	University Spanish 1	Truman, Lauren	4	MTWThF	2:00pm	2:50pm	2111 JKB 	SPAN 105 is for students with two years of high school Spanish or the equivalent.	6 / 22	0	
05297	025	SPAN	1	105		005		DAY	University Spanish 1	Thornley, Eric	4	MTWThF	08:00am	08:50am	1012 JKB 	SPAN 105 is for students with two years of high school Spanish or the equivalent.SPAN 105 section 005 is accelerated and should be taken with SPAN 106 section 001.ACCELERATED	7 / 22	0	
05297	025	SPAN	1	105		007		EVENING	University Spanish 1	Thompson, Greg	4	MTWThF	4:00pm	4:50pm	1012 JKB 	SPAN 105 is for students with two years of high school Spanish or the equivalent.SPAN 105 section 007 is accelerated and should be taken with SPAN 106 section 004.ACCELERATED	24 / 40	0	
05297	025	SPAN	S	105		008		DAY	University Spanish 1	Truman, Lauren	4	MTWThF	3:00pm	3:50pm	1006 JKB 	SPAN 105 is for students with two years of high school Spanish or the equivalent.	14 / 22	0	
11353	000	SPAN	2	106		001		DAY	University Spanish 2	Thornley, Eric	4	MTWThF	08:00am	08:50am	1012 JKB 	SPAN 106 is for students who have completed SPAN 105.SPAN 106 sections 001 and 004 are accelerated and should be taken with SPAN 105 sections 005 or 007.ACCELERATED	10 / 22	0	
11353	000	SPAN	S	106		002		DAY	University Spanish 2	Escobar, Allan	4	MTWThF	10:00am	10:50am	122 HRCB 	SPAN 106 is for students who have completed SPAN 105.SPAN 106 sections 001 and 004 are accelerated and should be taken with SPAN 105 sections 005 or 007.	0 / 22	0	
11353	000	SPAN	2	106		004		EVENING	University Spanish 2	Oveson, Lars	4	MTWThF	4:00pm	4:50pm	1012 JKB 	SPAN 106 is for students who have completed SPAN 105.SPAN 106 sections 001 and 004 are accelerated and should be taken with SPAN 105 sections 005 or 007.ACCELERATED	28 / 40	0	
11353	000	SPAN	S	106		005		DAY	University Spanish 2	Osborn, Annalyn	4	MTWThF	2:00pm	2:50pm	122 HRCB 	SPAN 106 is for students who have completed SPAN 105.SPAN 106 sections 001 and 004 are accelerated and should be taken with SPAN 105 sections 005 or 007.	15 / 22	0	
05298	026	SPAN	1	111	R	001		DAY	Spanish Conversation 1	Company, Mayte	2	MWFTTh	2:00pm2:00pm	2:50pm2:50pm	1101 JKB 2110 JKB 	SPAN 111R sections 001 and 002: Suggested that majors and minors take concurrently with SPAN 105/106.	10 / 18	0	
05301	022	SPAN	2	112	R	001		DAY	Spanish Conversation 2	Escobar, Allan	2	MWFTTh	2:00pm2:00pm	2:50pm2:50pm	1101 JKB 2110 JKB 		11 / 18	0	
11354	000	SPAN	S	205		001		DAY	University Spanish 3	Greenhalgh, Matthew	4	MTWThF	08:00am	08:50am	122 HRCB 	SPAN 205, all sections, can be taken by students who completed SPAN 201 W, Sp, Su 2007. SPAN 205 is for students with four years of high school Spanish or who have completed SPAN 106 or the equivalent.	2 / 22	0	
11354	000	SPAN	S	205		002		DAY	University Spanish 3	Wilson, Adam	4	MTWThF	12:00pm	12:50pm	3012 JKB 	SPAN 205, all sections, can be taken by students who completed SPAN 201 W, Sp, Su 2007. SPAN 205 is for students with four years of high school Spanish or who have completed SPAN 106 or the equivalent.	0 / 22	0	
11354	000	SPAN	S	205		003		DAY	University Spanish 3	Baron, John	4	MTWThF	2:00pm	2:50pm	261 ROTC 	SPAN 205, all sections, can be taken by students who completed SPAN 201 W, Sp, Su 2007. SPAN 205 is for students with four years of high school Spanish or who have completed SPAN 106 or the equivalent.	6 / 22	0	
11354	000	SPAN	S	205		004		DAY	University Spanish 3	Osborn, Annalyn	4	MTWThF	3:00pm	3:50pm	150 HRCB 	SPAN 205, all sections, can be taken by students who completed SPAN 201 W, Sp, Su 2007. SPAN 205 is for students with four years of high school Spanish or who have completed SPAN 106 or the equivalent.	0 / 22	0	
11354	000	SPAN	S	205		005		EVENING	University Spanish 3	Greenhalgh, Matthew	4	MTWThF	4:00pm	4:50pm	175 JSB 	SPAN 205, all sections, can be taken by students who completed SPAN 201 W, Sp, Su 2007. SPAN 205 is for students with four years of high school Spanish or who have completed SPAN 106 or the equivalent.	8 / 36	0	
11355	001	SPAN	S	206		001		DAY	Intensive Span Skills Develop	Ventura Fernandez, Berenice	4	MTWThF	09:00am	09:50am	262 SWKT 	SPAN 206 is for students who have completed SPAN 205 or the equivalent and plan to major or minor in Spanish.	0 / 20	0	
11355	001	SPAN	S	206		002		DAY	Intensive Span Skills Develop	Salazar-Torres, Ruben	4	MTWThF	12:00pm	12:50pm	1119 JKB 	SPAN 206 is for students who have completed SPAN 205 or the equivalent and plan to major or minor in Spanish.	0 / 22	0	
11355	001	SPAN	S	206		003		DAY	Intensive Span Skills Develop	Baron, John	4	MTWThF	3:00pm	3:50pm	3012 JKB 	SPAN 206 is for students who have completed SPAN 205 or the equivalent and plan to major or minor in Spanish.	2 / 22	0	
05298	035	SPAN	1	211	R	001		DAY	Spanish Conversation 3	Ruiz, Yvette	2	MTWThF	3:00pm	3:50pm	B112 JFSB 	SPAN 211R sections 001 and 002: Majors and Minors should take this concurrently with Span 205.	9 / 18	0	
05301	027	SPAN	2	212	R	001		DAY	Spanish Conversation 4	Ruiz, Yvette	2	MTWThF	3:00pm	3:50pm	B112 JFSB 	SPAN 212R sections 001 and 002: Majors and minors should take this concurrently with Span 206.	7 / 18	0	
05308	002	SPAN	1	311	R	001		DAY	Spanish Conversation 5	Ventura Fernandez, Berenice	2	MTWThF	10:00am	10:50am	B112 JFSB 		4 / 18	0	
05308	002	SPAN	S	311	R	002		DAY	Spanish Conversation 5	Stallings, Gloria	2	TBA	TBA	TBA	TBA 	SPAN 311R, section 002: Section 002 is for students living in the Spanish House only.	10 / 15	0	
11549	001	SPAN	2	312	R	001		DAY	Spanish Conversation 6	Salazar-Torres, Ruben	2	MTWThF	10:00am	10:50am	B112 JFSB 		6 / 18	0	
11356	001	SPAN	S	321		001		DAY	3rd-Yr Span Read, Gram, & Cult	Deaton, Jacqueline	3	MWF	08:00am	08:50am	1115 JKB 		0 / 25	0	
11356	001	SPAN	S	321		002		DAY	3rd-Yr Span Read, Gram, & Cult	Blackwell, Lili	3	MWF	09:00am	09:50am	W011 BNSN 		0 / 25	0	
11356	001	SPAN	S	321		003		DAY	3rd-Yr Span Read, Gram, & Cult	Lopez Alcala, Samuel	3	MWF	10:00am	10:50am	3012 JKB 		0 / 25	0	
11356	001	SPAN	S	321		004		DAY	3rd-Yr Span Read, Gram, & Cult	Blackwell, Lili	3	MWF	11:00am	11:50am	1119 JKB 		1 / 25	0	
11356	001	SPAN	S	321		005		DAY	3rd-Yr Span Read, Gram, & Cult	Davies, Kathy	3	MWF	11:00am	11:50am	122 HRCB 		0 / 25	0	
11356	001	SPAN	S	321		006		DAY	3rd-Yr Span Read, Gram, & Cult	Gordon, Nathan	3	MWF	12:00pm	12:50pm	B160 JFSB 		0 / 25	0	
11356	001	SPAN	S	321		007		DAY	3rd-Yr Span Read, Gram, & Cult	Stallings, Gloria	3	MWF	1:00pm	1:50pm	122 HRCB 		0 / 25	0	
11356	001	SPAN	S	321		008		DAY	3rd-Yr Span Read, Gram, & Cult	Stallings, Gloria	3	MWF	2:00pm	2:50pm	1117 JKB 		0 / 25	0	
11356	001	SPAN	S	321		009		DAY	3rd-Yr Span Read, Gram, & Cult	Reyes, Oriana	3	MWF	2:00pm	2:50pm	1115 JKB 		0 / 25	0	
11356	001	SPAN	S	321		010		DAY	3rd-Yr Span Read, Gram, & Cult	Witherspoon, Tomoe	3	MWF	3:00pm	3:50pm	1008 JKB 		0 / 25	0	
11356	001	SPAN	S	321		011		DAY	3rd-Yr Span Read, Gram, & Cult	Chaparro, Ana	3	TTh	08:00am	09:15am	1018 JKB 		0 / 25	0	
11356	001	SPAN	S	321		012		DAY	3rd-Yr Span Read, Gram, & Cult	Salanova Diaz, Arieta	3	TTh	09:30am	10:45am	1018 JKB 		0 / 25	0	
11356	001	SPAN	S	321		013		DAY	3rd-Yr Span Read, Gram, & Cult	Williams, Mabel	3	TTh	12:05pm	1:15pm	1117 JKB 		0 / 25	0	
11356	001	SPAN	S	321		014		DAY	3rd-Yr Span Read, Gram, & Cult	Williams, Mabel	3	TTh	1:30pm	2:50pm	1117 JKB 		0 / 25	0	
11356	001	SPAN	S	321		015		DAY	3rd-Yr Span Read, Gram, & Cult	Thompson, Greg	3	TTh	2:00pm	3:15pm	1004 JKB 		0 / 25	0	
11356	001	SPAN	S	321		016		DAY	3rd-Yr Span Read, Gram, & Cult	Lindheimer, Rebeca	3	MWF	12:00pm	12:50pm	1018 JKB 		0 / 25	0	
11356	001	SPAN	S	321		017		DAY	3rd-Yr Span Read, Gram, & Cult	Knapp, Nieves	3	TTh	09:30am	10:45am	B112 MARB 		0 / 25	0	
11356	001	SPAN	S	321		018		DAY	3rd-Yr Span Read, Gram, & Cult	Salanova Diaz, Arieta	3	MWF	09:00am	09:50am	1018 JKB 		0 / 25	0	
11356	001	SPAN	S	321		019		DAY	3rd-Yr Span Read, Gram, & Cult	Regnet-Larson, Maria Alejandra	3	MWF	11:00am	11:50am	1115 JKB 		3 / 30	0	
11356	001	SPAN	S	321		020		EVENING	3rd-Yr Span Read, Gram, & Cult	Suarez, Paula	3	MW	4:00pm	5:15pm	3012 JKB 		0 / 27	0	
11356	001	SPAN	S	321		021		EVENING	3rd-Yr Span Read, Gram, & Cult	Salanova Diaz, Arieta	3	MWF	07:00am	07:50am	1117 JKB 		0 / 35	0	
11356	001	SPAN	S	321		022		EVENING	3rd-Yr Span Read, Gram, & Cult	Bird, Susy	3	TTh	4:00pm	5:15pm	1117 JKB 		1 / 30	0	
11356	001	SPAN	S	321		023		EVENING	3rd-Yr Span Read, Gram, & Cult	Reyes, Oriana	3	MW	4:00pm	5:15pm	122 HRCB 		1 / 25	0	
11356	001	SPAN	S	321		024		EVENING	3rd-Yr Span Read, Gram, & Cult	Fails, Willis	3	MW	4:00pm	5:15pm	1117 JKB 		0 / 28	0	
11356	001	SPAN	S	321		025		EVENING	3rd-Yr Span Read, Gram, & Cult	McCowen, Lisa	3	TTh	5:10pm	6:30pm	1006 JKB 		0 / 30	0	
11356	001	SPAN	S	321		026		EVENING	3rd-Yr Span Read, Gram, & Cult	Knapp, Nieves	3	TTh	4:00pm	5:20pm	B164 JFSB 		1 / 30	0	
11356	001	SPAN	S	321		028		SALT LAKE	3rd-Yr Span Read, Gram, & Cult	Batista, Diego	3	T	2:45pm	5:10pm	422 SLC 		9 / 30	0	
11356	001	SPAN	S	321		029		SALT LAKE	3rd-Yr Span Read, Gram, & Cult	Batista, Diego	3	T	5:15pm	7:40pm	422 SLC 		30 / 40	0	
11356	001	SPAN	S	321		030	N	ST ABROAD	3rd-Yr Span Read, Gram, & Cult		3	TBA	TBA	TBA	TBA 		92 / 99	0	
11356	001	SPAN	S	321		031		DAY	3rd-Yr Span Read, Gram, & Cult	Regnet-Larson, Maria Alejandra	3	MWF	09:00am	09:50am	W012 BNSN 		0 / 25	0	
11356	001	SPAN	S	321		032		DAY	3rd-Yr Span Read, Gram, & Cult	McCowen, Lisa	3	TTh	2:30pm	3:50pm	168 MCKB 		0 / 25	0	
11356	001	SPAN	S	321		033		DAY	3rd-Yr Span Read, Gram, & Cult	Regnet-Larson, Maria Alejandra	3	MWF	08:00am	08:50am	B160 JFSB 		0 / 25	0	
11356	001	SPAN	S	321		034		DAY	3rd-Yr Span Read, Gram, & Cult	Blackwell, Lili	3	MWF	12:00pm	12:50pm	1115 JKB 		0 / 25	0	
11356	001	SPAN	S	321		035		DAY	3rd-Yr Span Read, Gram, & Cult	Lindheimer, Rebeca	3	MWF	1:00pm	1:50pm	B160 JFSB 		0 / 25	0	
11356	001	SPAN	S	321		036		DAY	3rd-Yr Span Read, Gram, & Cult	Mella, Anne	3	MWF	2:00pm	2:50pm	B160 JFSB 		0 / 25	0	
11356	001	SPAN	S	321		038		EVENING	3rd-Yr Span Read, Gram, & Cult	Lindheimer, Rebeca	3	MW	4:00pm	5:20pm	1115 JKB 		0 / 25	0	
11356	001	SPAN	S	321		039		EVENING	3rd-Yr Span Read, Gram, & Cult	Gordon, Nathan	3	TTh	4:00pm	5:20pm	2110 JKB 		4 / 25	0	
11356	001	SPAN	S	321		040		DAY	3rd-Yr Span Read, Gram, & Cult	Wilber, Jason	3	MWF	08:00am	08:50am	B164 JFSB 		0 / 25	0	
11356	001	SPAN	S	321		041		DAY	3rd-Yr Span Read, Gram, & Cult	Wilber, Jason	3	MWF	2:00pm	2:50pm	B164 JFSB 		0 / 25	0	
11356	001	SPAN	S	321		042		DAY	3rd-Yr Span Read, Gram, & Cult	Wilber, Jason	3	MWF	3:00pm	3:50pm	W011 BNSN 		0 / 25	0	
05303	027	SPAN	S	322		001		DAY	3rd-Yr Spanish Composition	Deaton, Jacqueline	3	MWF	09:00am	09:50am	1004 JKB 		0 / 25	0	
05303	027	SPAN	S	322		002		DAY	3rd-Yr Spanish Composition	Chaparro, Ana	3	TTh	09:30am	10:45am	1117 JKB 		8 / 25	0	
05303	027	SPAN	S	322		003		DAY	3rd-Yr Spanish Composition	Chaparro, Ana	3	TTh	12:00pm	1:15pm	1004 JKB 		3 / 25	0	
12084	000	SPAN	S	323	R	001		DAY	Spanish for the Professions	Lemon, Charles Maddox, Matt[+]	3	MWF	3:00pm	3:50pm	1119 JKB 	SPAN 323R section 001: Spanish in the Medical Field	6 / 25	0	
12084	000	SPAN	S	323	R	002		DAY	Spanish for the Professions	Lopez Alcala, Samuel	3	MWF	08:00am	08:50am	1018 JKB 	SPAN 323R section 002: Spanish in Business Fields	14 / 25	0	
12084	000	SPAN	S	323	R	003		EVENING	Spanish for the Professions	Lemon, Charles Maddox, Matt[+]	3	MW	4:00pm	5:20pm	129 MARB 	SPAN 323R section 003: Spanish in the Medical Field	9 / 25	0	
05307	008	SPAN	S	325		001		DAY	Survey of Hispanic Lingustics	Smead, Rob	3	MWF	10:00am	10:50am	1004 JKB 		16 / 25	0	
05307	008	SPAN	S	325		002		DAY	Survey of Hispanic Lingustics	Smead, Rob	3	MWF	2:00pm	2:50pm	1004 JKB 		16 / 25	0	
05307	008	SPAN	S	325		003		DAY	Survey of Hispanic Lingustics	Williams, Lynn	3	TTh	09:30am	10:45am	1004 JKB 		2 / 25	0	
05304	007	SPAN	S	326		001		DAY	Span Phonetics & Pronunciation	Williams, Lynn	3	TTh	08:00am	09:20am	1004 JKB 		0 / 25	0	
05304	007	SPAN	S	326		004		DAY	Span Phonetics & Pronunciation	Williams, Lynn	3	TTh	3:00pm	4:15pm	1002 JKB 		3 / 25	0	
05304	007	SPAN	S	326		005		EVENING	Span Phonetics & Pronunciation	Alvord, Scott	3	MW	4:00pm	5:15pm	127 MARB 		5 / 29	0	
05304	007	SPAN	S	326		006	N	ST ABROAD	Span Phonetics & Pronunciation		3	TBA	TBA	TBA	TBA 		91 / 99	0	
05299	006	SPAN	S	339		001		DAY	Intro to Spanish Literature	Larson, Erik	3	MWF	08:00am	08:50am	1004 JKB 		2 / 25	0	
05299	006	SPAN	S	339		002		DAY	Intro to Spanish Literature	Garcia, Mara	3	MWF	09:00am	09:50am	B040 JFSB 		2 / 27	0	
